date,PERIOD,SEASON,SITE,ID,RELIEF,TRANSECT,PatMin,MesFra,StrPur,MegUnd,DerImb,PisGig,PycHel,SteOsm,LamSpp,MacJuv,LamJuv,EisArb,PteCal,MacPyr
10/25/1993,27,FALL,1,1_39R,NA,39R,0,6,1368,20,0,0,0,0,0,0,0,0,0,0
10/25/1993,27,FALL,1,1_45R,NA,45R,0,2,1246,1,0,1,0,0,0,0,0,0,0,0
10/25/1993,27,FALL,2,2_10L,NA,10L,0,70,299,4,0,2,0,8,2,2,4,1,0,2
10/25/1993,27,FALL,2,2_22L,NA,22L,2,16,133,2,0,2,0,14,0,5,2,10,0,6
10/25/1993,27,FALL,2,2_32R,NA,32R,2,35,256,2,0,3,0,10,3,17,1,11,0,15
10/25/1993,27,FALL,2,2_39L,NA,39L,2,4,172,5,0,4,0,2,3,4,1,2,3,10
10/25/1993,27,FALL,2,2_45L,NA,45L,2,25,338,4,0,0,0,18,0,8,0,0,0,0
10/25/1993,27,FALL,3,3_10R,NA,10R,1,18,170,5,1,0,0,27,3,17,1,12,0,7
10/25/1993,27,FALL,3,3_22R,NA,22R,0,9,36,1,0,0,0,158,12,15,6,8,0,5
10/25/1993,27,FALL,3,3_32L,NA,32L,0,19,522,8,0,0,0,170,0,5,0,2,0,1
10/25/1993,27,FALL,3,3_39R,NA,39R,0,26,119,0,1,2,0,51,2,3,30,0,2,4
10/25/1993,27,FALL,3,3_45L,NA,45L,2,42,669,1,0,1,0,81,0,7,0,0,0,10
10/25/1993,27,FALL,4,4_10R,NA,10R,2,141,146,0,0,1,0,0,0,0,1,0,0,8
10/25/1993,27,FALL,4,4_22L,NA,22L,0,76,177,0,0,4,0,2,2,2,0,0,1,2
10/25/1993,27,FALL,4,4_32L,NA,32L,0,128,217,4,0,5,0,2,9,1,0,0,1,4
10/25/1993,27,FALL,4,4_39L,NA,39L,2,69,194,0,1,3,0,7,19,0,3,0,0,5
10/25/1993,27,FALL,4,4_45L,NA,45L,2,33,178,0,0,0,0,26,18,2,2,0,22,3
10/25/1993,27,FALL,5,5_10R,NA,10R,0,20,180,2,0,3,3,0,0,0,0,0,0,11
10/25/1993,27,FALL,5,5_22R,NA,22R,0,30,134,0,0,4,1,0,0,0,0,0,0,8
10/25/1993,27,FALL,5,5_32L,NA,32L,0,44,215,0,0,0,0,0,0,0,0,0,0,8
10/25/1993,27,FALL,5,5_39R,NA,39R,0,53,83,0,0,3,0,27,0,11,9,0,5,4
10/25/1993,27,FALL,5,5_45R,NA,45R,1,0,4,1,0,1,0,13,12,30,5,0,18,9
10/25/1993,27,FALL,6,6_10R,NA,10R,0,79,936,0,0,3,0,22,18,0,0,0,0,4
10/25/1993,27,FALL,6,6_22L,NA,22L,0,126,617,0,0,3,0,23,17,1,5,3,0,1
10/25/1993,27,FALL,6,6_22R,NA,22R,0,31,817,7,0,0,0,20,67,1,2,7,0,2
10/25/1993,27,FALL,6,6_32L,NA,32L,0,126,765,0,0,4,0,13,36,0,0,1,1,3
10/25/1993,27,FALL,6,6_39L,NA,39L,0,24,633,0,0,0,0,12,36,1,3,2,2,3
4/16/1994,28,SPRING,1,1_10R,NA,10R,0,0,338,43,0,0,0,0,0,0,0,0,0,0
4/16/1994,28,SPRING,1,1_22R,NA,22R,0,1,218,27,0,0,0,265,0,0,0,0,0,0
4/16/1994,28,SPRING,1,1_32L,NA,32L,0,4,707,38,0,1,0,12,3,0,3,0,11,0
4/16/1994,28,SPRING,1,1_39R,NA,39R,0,10,1054,17,0,1,0,0,0,0,0,0,0,0
4/16/1994,28,SPRING,1,1_45R,NA,45R,0,7,937,34,0,0,0,0,0,0,0,0,0,0
4/16/1994,28,SPRING,2,2_10L,NA,10L,0,8,36,4,0,2,0,137,0,175,91,7,0,15
4/16/1994,28,SPRING,2,2_22L,NA,22L,0,5,8,2,0,1,0,28,37,103,27,0,4,11
4/16/1994,28,SPRING,2,2_32R,NA,32R,0,13,44,0,0,3,0,13,0,7,0,0,8,6
4/16/1994,28,SPRING,2,2_39L,NA,39L,1,3,82,3,0,4,0,27,0,35,38,1,3,10
4/16/1994,28,SPRING,2,2_45L,NA,45L,0,7,148,5,0,1,0,87,8,52,19,0,1,5
4/16/1994,28,SPRING,3,3_10R,NA,10R,0,0,18,0,0,1,0,118,2,15,23,0,11,6
4/16/1994,28,SPRING,3,3_22R,NA,22R,1,0,9,0,0,0,0,112,0,17,0,1,8,23
4/16/1994,28,SPRING,3,3_32L,NA,32L,2,3,159,2,0,1,0,234,4,29,18,1,1,9
4/16/1994,28,SPRING,3,3_39R,NA,39R,1,7,92,0,0,0,0,123,1,20,1,0,7,24
4/16/1994,28,SPRING,3,3_45L,NA,45L,1,20,209,5,0,1,0,98,47,22,36,0,3,2
4/16/1994,28,SPRING,4,4_10R,NA,10R,5,78,106,0,0,0,0,0,0,0,1,0,0,5
4/16/1994,28,SPRING,4,4_22L,NA,22L,0,46,133,0,0,1,0,0,0,0,0,0,1,5
4/16/1994,28,SPRING,4,4_32L,NA,32L,0,52,158,0,1,3,0,0,8,1,0,0,0,4
4/16/1994,28,SPRING,4,4_39L,NA,39L,0,42,153,0,0,4,0,1,17,1,0,0,1,5
4/16/1994,28,SPRING,4,4_45L,NA,45L,2,13,153,0,0,1,0,4,11,1,4,0,5,3
4/16/1994,28,SPRING,5,5_10R,NA,10R,1,9,105,1,0,0,0,0,0,0,0,0,0,10
4/16/1994,28,SPRING,5,5_22R,NA,22R,1,25,171,0,0,1,1,0,0,0,0,0,0,11
4/16/1994,28,SPRING,5,5_32L,NA,32L,0,54,219,0,0,0,0,0,1,0,1,0,0,6
4/16/1994,28,SPRING,5,5_39R,NA,39R,0,51,124,1,0,2,0,23,10,1,0,0,3,4
4/16/1994,28,SPRING,5,5_45R,NA,45R,0,0,2,1,0,0,0,21,15,7,7,0,6,15
4/16/1994,28,SPRING,6,6_10R,NA,10R,0,60,648,1,0,1,0,25,6,0,0,0,1,1
4/16/1994,28,SPRING,6,6_22L,NA,22L,0,175,344,3,0,0,0,19,7,0,0,0,0,0
4/16/1994,28,SPRING,6,6_22R,NA,22R,0,20,580,12,0,0,0,4,40,0,4,0,2,0
4/16/1994,28,SPRING,6,6_32L,NA,32L,0,97,880,5,0,3,0,8,37,0,1,1,0,3
4/16/1994,28,SPRING,6,6_39L,NA,39L,0,50,908,1,0,0,0,15,35,0,1,1,2,2
10/6/1994,29,FALL,1,1_10R,NA,10R,0,3,568,40,0,1,0,2,0,0,0,0,0,0
10/6/1994,29,FALL,1,1_22R,NA,22R,2,4,520,35,0,0,0,190,0,0,0,0,1,0
10/6/1994,29,FALL,1,1_32L,NA,32L,0,5,602,21,0,2,0,19,3,0,0,0,10,0
10/6/1994,29,FALL,1,1_39R,NA,39R,0,28,1099,16,0,1,0,0,0,0,0,0,0,0
10/6/1994,29,FALL,1,1_45R,NA,45R,0,14,802,22,0,1,0,0,0,0,0,0,0,0
10/6/1994,29,FALL,2,2_10L,NA,10L,1,103,55,5,0,5,0,34,0,0,0,0,0,14
10/6/1994,29,FALL,2,2_22L,NA,22L,0,11,17,1,0,5,0,32,0,1,1,5,0,16
10/6/1994,29,FALL,2,2_32R,NA,32R,1,35,79,5,0,8,0,1,0,0,0,0,0,1
10/6/1994,29,FALL,2,2_39L,NA,39L,1,1,199,0,0,0,0,59,0,1,4,6,0,19
10/6/1994,29,FALL,2,2_45L,NA,45L,0,20,147,1,0,3,0,106,0,0,0,0,0,5
10/6/1994,29,FALL,3,3_10R,NA,10R,0,3,121,0,0,7,0,85,1,0,0,0,0,9
10/6/1994,29,FALL,3,3_22R,NA,22R,0,0,10,0,0,1,0,109,0,0,0,0,0,8
10/6/1994,29,FALL,3,3_32L,NA,32L,1,36,441,0,1,4,0,330,0,0,2,2,0,5
10/6/1994,29,FALL,3,3_39R,NA,39R,2,10,159,1,0,3,0,101,0,0,0,2,3,11
10/6/1994,29,FALL,3,3_45L,NA,45L,2,50,456,4,0,2,0,188,0,0,15,1,0,2
10/6/1994,29,FALL,4,4_10R,NA,10R,5,169,159,1,0,2,0,0,0,0,0,0,0,6
10/6/1994,29,FALL,4,4_22L,NA,22L,1,91,125,0,0,7,0,0,0,0,0,0,1,0
10/6/1994,29,FALL,4,4_32L,NA,32L,3,88,142,0,0,3,2,2,10,0,3,1,0,2
10/6/1994,29,FALL,4,4_39L,NA,39L,2,49,174,0,0,3,0,13,25,19,3,0,0,2
10/6/1994,29,FALL,4,4_45L,NA,45L,4,70,216,0,0,0,0,2,9,18,0,0,4,2
10/6/1994,29,FALL,5,5_10R,NA,10R,2,20,83,0,0,2,0,0,0,0,0,0,0,4
10/6/1994,29,FALL,5,5_22R,NA,22R,0,48,197,1,0,3,0,0,0,0,0,0,0,2
10/6/1994,29,FALL,5,5_32L,NA,32L,0,65,245,0,0,2,1,0,0,0,0,0,0,6
10/6/1994,29,FALL,5,5_39R,NA,39R,0,79,140,1,0,5,0,17,1,0,0,0,3,4
10/6/1994,29,FALL,5,5_45R,NA,45R,1,0,9,0,0,2,0,19,17,8,17,4,6,13
10/6/1994,29,FALL,6,6_10R,NA,10R,1,62,745,1,0,1,0,14,16,0,3,0,0,1
10/6/1994,29,FALL,6,6_22L,NA,22L,0,162,1025,3,0,3,0,5,9,0,0,0,0,0
10/6/1994,29,FALL,6,6_22R,NA,22R,0,64,1033,5,0,0,0,17,35,2,5,1,1,2
10/6/1994,29,FALL,6,6_32L,NA,32L,1,189,922,3,0,2,0,11,26,0,1,5,0,2
10/6/1994,29,FALL,6,6_39L,NA,39L,0,76,1181,1,0,1,0,8,11,3,0,6,0,5
10/6/1994,29,FALL,7,7_10R,NA,10R,18,311,578,52,0,6,0,0,0,0,0,0,0,0
10/6/1994,29,FALL,7,7_22R,NA,22R,12,302,550,60,0,3,1,0,0,0,0,0,0,0
10/6/1994,29,FALL,7,7_32L,NA,32L,5,336,1061,90,0,6,0,0,0,0,0,0,0,0
10/6/1994,29,FALL,7,7_39R,NA,39R,6,304,1017,46,0,6,0,0,0,0,0,0,0,0
10/6/1994,29,FALL,7,7_45R,NA,45R,2,273,581,6,0,2,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,1,1_10R,NA,10R,0,5,530,46,0,0,0,1,0,0,0,0,0,0
4/10/1995,30,SPRING,1,1_22R,NA,22R,0,5,657,39,0,0,0,115,0,0,0,0,0,0
4/10/1995,30,SPRING,1,1_32L,NA,32L,1,4,721,50,0,0,0,4,0,0,0,0,4,0
4/10/1995,30,SPRING,1,1_39R,NA,39R,0,14,765,33,0,0,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,1,1_45R,NA,45R,0,8,810,21,0,8,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,2,2_10L,NA,10L,4,128,141,5,0,1,0,46,0,42,6,0,0,3
4/10/1995,30,SPRING,2,2_22L,NA,22L,0,27,89,3,0,0,0,41,2,42,40,4,0,10
4/10/1995,30,SPRING,2,2_32R,NA,32R,2,103,86,4,0,4,0,4,0,23,56,0,0,1
4/10/1995,30,SPRING,2,2_39L,NA,39L,2,9,199,0,0,5,0,48,0,7,0,0,1,6
4/10/1995,30,SPRING,2,2_45L,NA,45L,0,24,386,1,0,1,0,79,0,0,0,0,0,0
4/10/1995,30,SPRING,3,3_10R,NA,10R,2,27,239,3,0,9,0,43,2,2,74,0,0,0
4/10/1995,30,SPRING,3,3_22R,NA,22R,0,0,3,2,0,1,0,100,0,39,64,0,0,3
4/10/1995,30,SPRING,3,3_32L,NA,32L,7,77,703,2,0,12,0,134,0,8,1,1,0,0
4/10/1995,30,SPRING,3,3_39R,NA,39R,1,37,287,2,0,3,0,83,0,24,0,1,0,1
4/10/1995,30,SPRING,3,3_45L,NA,45L,4,62,562,3,0,5,0,60,2,0,2,0,0,0
4/10/1995,30,SPRING,4,4_10R,NA,10R,11,118,136,0,0,2,0,1,0,0,0,0,0,0
4/10/1995,30,SPRING,4,4_22L,NA,22L,3,57,131,0,0,8,0,1,0,0,0,0,0,0
4/10/1995,30,SPRING,4,4_32L,NA,32L,2,85,228,0,0,5,0,3,8,4,0,0,0,5
4/10/1995,30,SPRING,4,4_39L,NA,39L,2,69,179,0,0,7,0,26,23,7,0,1,0,7
4/10/1995,30,SPRING,4,4_45L,NA,45L,0,23,177,1,0,3,0,3,10,11,0,0,1,3
4/10/1995,30,SPRING,5,5_10R,NA,10R,2,21,243,0,0,3,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,5,5_22R,NA,22R,1,38,279,1,0,6,0,0,0,1,0,0,0,1
4/10/1995,30,SPRING,5,5_32L,NA,32L,2,76,348,1,0,7,0,0,0,2,0,0,0,3
4/10/1995,30,SPRING,5,5_39R,NA,39R,2,87,143,0,0,5,0,21,0,4,0,0,2,3
4/10/1995,30,SPRING,5,5_45R,NA,45R,1,0,19,0,0,0,0,13,20,6,0,0,4,4
4/10/1995,30,SPRING,6,6_10R,NA,10R,0,58,1347,7,0,1,0,13,0,0,0,0,0,0
4/10/1995,30,SPRING,6,6_22L,NA,22L,0,147,644,5,0,7,1,0,0,0,0,0,0,0
4/10/1995,30,SPRING,6,6_22R,NA,22R,0,53,1934,12,0,0,0,2,5,0,0,0,0,0
4/10/1995,30,SPRING,6,6_32L,NA,32L,0,234,1730,0,0,6,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,6,6_39L,NA,39L,1,42,1167,0,0,7,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,7,7_10R,NA,10R,18,77,978,34,0,6,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,7,7_22R,NA,22R,15,132,944,33,0,5,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,7,7_32L,NA,32L,8,121,562,26,0,10,1,0,0,0,0,0,0,0
4/10/1995,30,SPRING,7,7_39R,NA,39R,11,39,686,26,0,2,0,0,0,0,0,0,0,0
4/10/1995,30,SPRING,7,7_45R,NA,45R,15,127,893,36,0,6,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,1,1_10R,NA,10R,0,1,450,26,0,1,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,1,1_22R,NA,22R,0,0,268,39,0,2,0,59,0,0,0,0,0,0
10/6/1995,31,FALL,1,1_32L,NA,32L,0,1,634,36,0,3,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,1,1_39R,NA,39R,0,31,626,41,0,1,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,1,1_45R,NA,45R,0,5,701,35,0,3,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,2,2_10L,NA,10L,3,123,188,3,0,8,0,49,1,0,6,1,3,5
10/6/1995,31,FALL,2,2_22L,NA,22L,1,6,106,7,0,9,0,41,7,24,8,5,1,10
10/6/1995,31,FALL,2,2_32R,NA,32R,0,37,86,5,0,6,0,2,29,4,2,1,1,36
10/6/1995,31,FALL,2,2_39L,NA,39L,1,3,215,5,0,5,0,54,0,4,1,0,5,6
10/6/1995,31,FALL,2,2_45L,NA,45L,2,11,189,1,0,3,0,57,3,0,0,1,0,0
10/6/1995,31,FALL,3,3_10R,NA,10R,1,0,130,1,0,3,0,39,7,36,5,0,5,31
10/6/1995,31,FALL,3,3_22R,NA,22R,0,0,6,1,0,2,0,122,3,112,18,0,33,34
10/6/1995,31,FALL,3,3_32L,NA,32L,3,31,554,0,0,6,0,157,0,0,0,0,0,0
10/6/1995,31,FALL,3,3_39R,NA,39R,1,19,331,16,0,3,1,83,3,19,3,1,21,13
10/6/1995,31,FALL,3,3_45L,NA,45L,1,76,547,6,0,3,0,70,0,2,0,0,2,1
10/6/1995,31,FALL,4,4_10R,NA,10R,5,72,143,0,0,6,0,1,0,15,1,0,3,17
10/6/1995,31,FALL,4,4_22L,NA,22L,0,52,159,0,1,5,0,1,2,52,2,0,1,17
10/6/1995,31,FALL,4,4_32L,NA,32L,0,52,97,0,0,6,0,0,3,15,3,0,1,25
10/6/1995,31,FALL,4,4_39L,NA,39L,2,62,296,3,0,5,0,7,45,53,0,0,2,18
10/6/1995,31,FALL,4,4_45L,NA,45L,0,35,238,0,0,1,0,0,8,23,2,0,6,10
10/6/1995,31,FALL,5,5_10R,NA,10R,4,22,302,3,0,0,0,0,0,55,0,0,0,33
10/6/1995,31,FALL,5,5_22R,NA,22R,3,30,291,1,0,4,0,0,0,73,0,0,0,42
10/6/1995,31,FALL,5,5_32L,NA,32L,0,24,240,0,0,3,0,1,0,17,0,0,0,34
10/6/1995,31,FALL,5,5_39R,NA,39R,1,87,0,0,0,7,0,29,0,47,8,1,7,4
10/6/1995,31,FALL,5,5_45R,NA,45R,0,0,0,1,0,0,0,12,49,5,8,0,7,13
10/6/1995,31,FALL,6,6_10R,NA,10R,0,28,890,0,0,0,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,6,6_22L,NA,22L,0,110,886,3,0,3,1,0,0,0,0,0,0,0
10/6/1995,31,FALL,6,6_22R,NA,22R,0,23,1354,0,0,0,1,0,0,0,0,0,0,0
10/6/1995,31,FALL,6,6_32L,NA,32L,0,43,744,0,0,0,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,6,6_39L,NA,39L,0,10,662,0,0,1,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,7,7_10R,NA,10R,23,8,505,32,0,2,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,7,7_22R,NA,22R,21,80,481,69,0,12,0,0,0,0,0,1,0,0
10/6/1995,31,FALL,7,7_32L,NA,32L,18,4,310,44,0,6,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,7,7_39R,NA,39R,15,51,525,59,0,10,0,0,0,0,0,0,0,0
10/6/1995,31,FALL,7,7_45R,NA,45R,25,58,680,25,0,4,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,1,1_10R,NA,10R,0,1,536,75,0,0,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,1,1_22R,NA,22R,0,5,650,37,0,2,0,5,0,0,0,0,0,0
4/29/1996,32,SPRING,1,1_32L,NA,32L,0,3,623,78,0,7,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,1,1_39R,NA,39R,0,5,677,103,0,2,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,1,1_45R,NA,45R,0,10,705,70,0,1,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,2,2_10L,NA,10L,1,0,249,2,0,15,0,37,2,26,18,0,5,4
4/29/1996,32,SPRING,2,2_22L,NA,22L,3,27,120,4,0,11,0,66,0,59,28,5,17,2
4/29/1996,32,SPRING,2,2_32R,NA,32R,2,118,406,2,0,17,0,21,2,36,55,0,61,7
4/29/1996,32,SPRING,2,2_39L,NA,39L,3,11,273,0,0,0,0,56,0,14,9,0,5,3
4/29/1996,32,SPRING,2,2_45L,NA,45L,2,13,405,4,0,0,0,112,0,12,4,0,2,0
4/29/1996,32,SPRING,3,3_10R,NA,10R,3,12,705,1,0,8,1,86,6,2,33,0,26,11
4/29/1996,32,SPRING,3,3_22R,NA,22R,0,4,27,0,0,5,1,226,11,54,5,2,93,10
4/29/1996,32,SPRING,3,3_32L,NA,32L,2,50,667,7,0,5,0,140,0,24,28,0,2,0
4/29/1996,32,SPRING,3,3_39R,NA,39R,2,27,841,0,0,4,0,65,0,7,1,6,29,8
4/29/1996,32,SPRING,3,3_45L,NA,45L,0,65,581,5,0,3,0,150,0,2,0,0,0,0
4/29/1996,32,SPRING,4,4_10R,NA,10R,8,129,182,0,1,5,0,1,10,7,6,0,0,5
4/29/1996,32,SPRING,4,4_22L,NA,22L,1,48,241,0,0,3,1,1,1,0,4,0,2,9
4/29/1996,32,SPRING,4,4_32L,NA,32L,3,94,193,0,0,6,0,2,10,0,0,0,0,14
4/29/1996,32,SPRING,4,4_39L,NA,39L,3,53,222,0,0,6,1,15,42,0,0,0,2,7
4/29/1996,32,SPRING,4,4_45L,NA,45L,1,25,293,0,0,7,0,6,25,4,8,0,3,6
4/29/1996,32,SPRING,5,5_10R,NA,10R,2,26,286,2,0,3,1,0,0,0,0,0,0,20
4/29/1996,32,SPRING,5,5_22R,NA,22R,2,6,331,4,0,9,1,0,0,0,0,0,0,30
4/29/1996,32,SPRING,5,5_32L,NA,32L,0,105,439,0,0,7,0,0,0,1,0,0,0,11
4/29/1996,32,SPRING,5,5_39R,NA,39R,1,71,183,0,0,4,0,32,1,0,3,1,2,4
4/29/1996,32,SPRING,5,5_45R,NA,45R,0,0,3,0,0,1,0,14,32,23,18,0,14,3
4/29/1996,32,SPRING,6,6_10R,NA,10R,0,39,1081,3,0,0,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,6,6_22L,NA,22L,0,145,440,4,0,9,1,0,0,0,0,0,0,0
4/29/1996,32,SPRING,6,6_22R,NA,22R,1,11,1253,2,0,0,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,6,6_32L,NA,32L,3,73,870,0,0,0,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,6,6_39L,NA,39L,1,11,1072,1,0,0,0,0,0,0,0,0,0,0
4/29/1996,32,SPRING,7,7_10R,NA,10R,32,405,125,8,0,5,0,0,0,0,1,0,0,0
4/29/1996,32,SPRING,7,7_22R,NA,22R,38,363,76,26,0,6,0,0,0,2,0,1,0,0
4/29/1996,32,SPRING,7,7_32L,NA,32L,30,400,211,9,0,10,0,0,0,3,0,0,0,0
4/29/1996,32,SPRING,7,7_39R,NA,39R,30,428,502,21,0,2,0,0,0,1,1,0,0,0
4/29/1996,32,SPRING,7,7_45R,NA,45R,20,301,68,11,0,4,2,0,0,3,0,0,0,0
10/5/1996,33,FALL,1,1_10R,NA,10R,0,1,546,83,0,1,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,1,1_22R,NA,22R,0,1,590,36,0,1,0,4,0,0,0,0,0,0
10/5/1996,33,FALL,1,1_32L,NA,32L,0,1,509,71,0,2,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,1,1_39R,NA,39R,0,0,640,46,1,0,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,1,1_45R,NA,45R,0,0,386,35,0,3,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,2,2_10L,NA,10L,1,179,414,0,0,13,0,24,0,7,1,3,2,23
10/5/1996,33,FALL,2,2_22L,NA,22L,0,14,94,1,0,10,0,26,0,22,2,9,4,26
10/5/1996,33,FALL,2,2_32R,NA,32R,0,22,57,0,0,0,0,0,10,10,0,0,0,3
10/5/1996,33,FALL,2,2_39L,NA,39L,0,27,62,0,1,0,0,57,0,6,0,0,0,4
10/5/1996,33,FALL,2,2_45L,NA,45L,1,5,95,2,4,0,0,45,0,10,0,2,0,4
10/5/1996,33,FALL,3,3_10R,NA,10R,3,3,30,1,0,2,1,27,0,1,6,6,1,14
10/5/1996,33,FALL,3,3_22R,NA,22R,0,3,1,1,0,1,0,37,0,4,6,0,10,3
10/5/1996,33,FALL,3,3_32L,NA,32L,3,58,891,1,0,1,1,79,0,2,0,0,0,4
10/5/1996,33,FALL,3,3_39R,NA,39R,0,17,145,0,3,0,0,30,0,1,0,0,5,7
10/5/1996,33,FALL,3,3_45L,NA,45L,0,66,540,0,0,5,0,62,1,0,0,0,0,0
10/5/1996,33,FALL,4,4_10R,NA,10R,1,38,26,0,0,0,0,1,0,0,0,0,0,5
10/5/1996,33,FALL,4,4_22L,NA,22L,1,12,53,0,0,1,0,2,0,0,16,0,0,3
10/5/1996,33,FALL,4,4_32L,NA,32L,0,19,48,0,0,2,0,4,5,6,0,0,5,9
10/5/1996,33,FALL,4,4_39L,NA,39L,2,45,81,1,0,1,2,5,0,2,7,1,0,6
10/5/1996,33,FALL,4,4_45L,NA,45L,1,56,241,0,0,2,1,2,0,10,0,4,2,8
10/5/1996,33,FALL,5,5_10R,NA,10R,0,8,50,0,0,3,0,0,0,0,0,0,0,10
10/5/1996,33,FALL,5,5_22R,NA,22R,3,33,115,0,0,0,0,0,0,0,0,0,0,17
10/5/1996,33,FALL,5,5_32L,NA,32L,0,76,163,1,0,4,2,0,2,1,0,0,0,12
10/5/1996,33,FALL,5,5_39R,NA,39R,0,58,152,1,1,4,0,28,5,11,0,1,2,4
10/5/1996,33,FALL,5,5_45R,NA,45R,1,0,0,1,0,0,0,30,0,19,2,15,8,18
10/5/1996,33,FALL,6,6_10R,NA,10R,0,6,528,0,0,2,0,0,0,0,1,0,0,0
10/5/1996,33,FALL,6,6_22L,NA,22L,0,87,405,1,0,4,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,6,6_22R,NA,22R,0,0,431,0,0,1,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,6,6_32L,NA,32L,0,46,905,0,0,5,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,6,6_39L,NA,39L,0,7,1015,2,0,3,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,7,7_10R,NA,10R,23,7,19,3,0,5,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,7,7_22R,NA,22R,19,2,25,8,0,6,0,0,0,0,0,1,0,0
10/5/1996,33,FALL,7,7_32L,NA,32L,27,9,19,36,0,6,0,0,0,0,0,0,0,0
10/5/1996,33,FALL,7,7_39R,NA,39R,17,15,52,6,0,6,1,0,0,0,0,0,0,0
10/5/1996,33,FALL,7,7_45R,NA,45R,24,29,44,2,0,10,0,1,0,0,0,0,0,0
4/17/1997,34,SPRING,1,1_10R,NA,10R,0,1,509,80,0,5,0,0,0,0,0,0,0,0
4/17/1997,34,SPRING,1,1_22R,NA,22R,0,0,435,19,0,3,0,1,0,0,0,0,0,0
4/17/1997,34,SPRING,1,1_32L,NA,32L,0,2,537,63,0,7,0,0,0,0,0,0,0,0
4/17/1997,34,SPRING,1,1_39R,NA,39R,0,1,240,73,0,3,0,1,1,0,0,0,0,0
4/17/1997,34,SPRING,1,1_45R,NA,45R,0,7,627,49,1,3,0,0,0,0,0,0,0,0
4/17/1997,34,SPRING,2,2_10L,NA,10L,1,115,331,3,0,22,0,25,11,11,7,8,3,20
4/17/1997,34,SPRING,2,2_22L,NA,22L,1,16,85,4,0,12,0,33,4,25,6,28,3,15
4/17/1997,34,SPRING,2,2_32R,NA,32R,3,23,85,3,0,7,0,13,8,18,12,9,18,5
4/17/1997,34,SPRING,2,2_39L,NA,39L,0,5,265,4,0,1,0,79,2,12,0,5,5,9
4/17/1997,34,SPRING,2,2_45L,NA,45L,2,11,120,1,0,4,0,62,0,4,0,4,0,6
4/17/1997,34,SPRING,3,3_10R,NA,10R,0,4,579,3,0,9,0,51,16,8,11,0,22,10
4/17/1997,34,SPRING,3,3_22R,NA,22R,1,2,25,0,0,2,0,0,0,8,8,37,0,9
4/17/1997,34,SPRING,3,3_32L,NA,32L,5,68,588,4,0,4,0,78,0,1,0,0,2,1
4/17/1997,34,SPRING,3,3_39R,NA,39R,0,24,339,2,0,0,0,60,0,10,9,20,3,8
4/17/1997,34,SPRING,3,3_45L,NA,45L,10,48,368,6,0,5,1,73,0,0,0,2,0,0
4/17/1997,34,SPRING,4,4_10R,NA,10R,7,53,41,1,1,7,1,2,0,0,2,0,0,5
4/17/1997,34,SPRING,4,4_22L,NA,22L,1,14,95,0,0,1,2,10,0,9,2,2,2,6
4/17/1997,34,SPRING,4,4_32L,NA,32L,6,23,102,0,0,3,1,1,7,0,0,0,0,4
4/17/1997,34,SPRING,4,4_39L,NA,39L,6,19,117,1,0,4,2,13,17,6,11,1,3,10
4/17/1997,34,SPRING,4,4_45L,NA,45L,3,29,140,2,1,2,0,7,7,9,3,0,6,6
4/17/1997,34,SPRING,5,5_10R,NA,10R,3,6,126,1,0,2,0,0,0,0,0,0,0,8
4/17/1997,34,SPRING,5,5_22R,NA,22R,6,14,120,0,0,7,1,0,0,0,0,0,0,16
